,일자,법인,품목,품종,단위,등급,경락,출하지,친환경 구분
4785,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"42,900",경기 양평군,일반
4786,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"80,300",경기 양평군,일반
4787,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"78,800",경기 양평군,일반
4788,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"70,000",경기 양평군,일반
4789,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"61,100",경기 양평군,일반
4790,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"64,000",경기 양평군,일반
4791,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 양평군,일반
4792,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"60,000",경기 양평군,일반
4793,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"56,800",경기 양평군,일반
4794,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"65,200",경기 여주시,일반
4795,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"68,500",경기 여주시,일반
4796,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"68,500",경기 여주시,일반
4797,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"62,500",경기 용인시,일반
4798,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"62,500",경기 용인시,일반
4799,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"52,000",경기 용인시,일반
4800,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"63,300",경기 이천시,일반
4801,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"50,000",경기 이천시,일반
4802,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"50,000",경기 이천시,일반
4803,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"40,000",경남 밀양시,일반
4804,2017.11.06,동화청과,기타양채,바실,1kg,특(1등),"55,000",충남 논산시,일반
4805,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"41,900",경기 고양시,일반
4806,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 고양시,일반
4807,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"47,800",경기 광주시,일반
4808,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"47,800",경기 광주시,일반
4809,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"48,600",경기 구리시,일반
4810,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 안성시,일반
4811,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"38,800",경기 안성시,일반
4812,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"51,000",경기 양평군,일반
4813,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"52,200",경기 양평군,일반
4814,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"42,000",경기 양평군,일반
4815,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"41,000",경기 양평군,일반
4816,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"38,900",경기 양평군,일반
4817,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"36,900",경기 여주시,일반
4818,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"42,500",경기 여주시,일반
4819,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"39,900",경기 여주시,일반
4820,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"52,200",경기 용인시,일반
4821,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"48,800",경기 용인시,일반
4822,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 이천시,일반
4823,2017.11.07,동화청과,기타양채,바실,1kg,특(1등),"49,900",전북 남원시,일반
4824,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"26,400",경기 고양시,무농약
4825,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"23,500",경기 고양시,무농약
4826,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"22,000",경기 고양시,무농약
4827,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"50,000",경기 고양시,일반
4828,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"48,900",경기 고양시,일반
4829,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"33,300",경기 광주시,일반
4830,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"35,000",경기 구리시,일반
4831,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"43,300",경기 안성시,일반
4832,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"42,300",경기 안성시,일반
4833,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"45,500",경기 양평군,일반
4834,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"53,500",경기 양평군,일반
4835,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"51,200",경기 양평군,일반
4836,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"48,900",경기 양평군,일반
4837,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"52,500",경기 여주시,일반
4838,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"39,900",경기 여주시,일반
4839,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"53,500",경기 용인시,일반
4840,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"53,500",경기 용인시,일반
4841,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"42,000",경기 하남시,일반
4842,2017.11.08,동화청과,기타양채,바실,1kg,특(1등),"47,800",경남 밀양시,일반
4843,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"45,500",경기 고양시,일반
4844,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"43,600",경기 고양시,일반
4845,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"45,900",경기 광주시,일반
4846,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"48,900",경기 구리시,일반
4847,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"47,200",경기 구리시,일반
4848,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"43,600",경기 안성시,일반
4849,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"43,600",경기 안성시,일반
4850,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"39,800",경기 양평군,일반
4851,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"39,000",경기 양평군,일반
4852,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"38,600",경기 양평군,일반
4853,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"48,000",경기 양평군,일반
4854,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"46,500",경기 양평군,일반
4855,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 양평군,일반
4856,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"42,500",경기 양평군,일반
4857,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 여주시,일반
4858,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"42,000",경기 용인시,일반
4859,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"38,900",경기 용인시,일반
4860,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"25,500",경기 하남시,일반
4861,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"25,000",경기 하남시,일반
4862,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"43,800",경기 하남시,일반
4863,2017.11.09,동화청과,기타양채,바실,1kg,특(1등),"38,800",경남 밀양시,일반
4864,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"36,800",경기 고양시,일반
4865,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"35,800",경기 고양시,일반
4866,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"35,800",경기 광주시,일반
4867,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"38,900",경기 구리시,일반
4868,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"38,600",경기 안성시,일반
4869,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"32,500",경기 양평군,일반
4870,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"32,000",경기 양평군,일반
4871,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"32,000",경기 양평군,일반
4872,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"45,900",경기 양평군,일반
4873,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"45,900",경기 양평군,일반
4874,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 양평군,일반
4875,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 양평군,일반
4876,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"32,500",경기 양평군,일반
4877,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"31,000",경기 양평군,일반
4878,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"29,200",경기 양평군,일반
4879,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 여주시,일반
4880,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"29,900",경기 여주시,일반
4881,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"43,600",경기 용인시,일반
4882,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"40,100",경기 용인시,일반
4883,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"25,900",경기 이천시,일반
4884,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 하남시,일반
4885,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 하남시,일반
4886,2017.11.10,동화청과,기타양채,바실,1kg,특(1등),"36,900",전북 남원시,일반
4887,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"15,500",경기 고양시,무농약
4888,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"15,200",경기 고양시,무농약
4889,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"14,000",경기 고양시,무농약
4890,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"31,000",경기 고양시,일반
4891,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"36,500",경기 광주시,일반
4892,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"37,700",경기 구리시,일반
4893,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 안성시,일반
4894,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"32,500",경기 양평군,일반
4895,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"31,100",경기 양평군,일반
4896,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"31,100",경기 양평군,일반
4897,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"36,800",경기 양평군,일반
4898,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"35,600",경기 양평군,일반
4899,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"35,600",경기 양평군,일반
4900,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"35,800",경기 양평군,일반
4901,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"35,500",경기 양평군,일반
4902,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"34,800",경기 양평군,일반
4903,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"33,900",경기 양평군,일반
4904,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"32,200",경기 여주시,일반
4905,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"31,000",경기 여주시,일반
4906,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"31,400",경기 용인시,일반
4907,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"30,300",경기 용인시,일반
4908,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"11,500",경기 하남시,일반
4909,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"32,000",경기 하남시,일반
4910,2017.11.11,동화청과,기타양채,바실,1kg,특(1등),"28,900",전북 익산시,일반
4911,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 고양시,일반
4912,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 고양시,일반
4913,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"28,600",경기 안성시,일반
4914,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"28,600",경기 안성시,일반
4915,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"33,900",경기 양평군,일반
4916,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"33,500",경기 양평군,일반
4917,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"32,500",경기 양평군,일반
4918,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"31,500",경기 양평군,일반
4919,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 여주시,일반
4920,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 여주시,일반
4921,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"34,500",경기 용인시,일반
4922,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"34,500",경기 용인시,일반
4923,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"34,500",경기 용인시,일반
4924,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"33,900",경기 용인시,일반
4925,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"32,500",경기 이천시,일반
4926,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"31,500",경기 이천시,일반
4927,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 이천시,일반
4928,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 이천시,일반
4929,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"31,100",경기 이천시,일반
4930,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 이천시,일반
4931,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"32,500",경기 하남시,일반
4932,2017.11.13,동화청과,기타양채,바실,1kg,특(1등),"28,900",경남 밀양시,일반
4933,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"41,200",경기 고양시,일반
4934,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"39,000",경기 고양시,일반
4935,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"36,500",경기 광주시,일반
4936,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"36,900",경기 안성시,일반
4937,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"36,500",경기 안성시,일반
4938,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"33,500",경기 양평군,일반
4939,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"32,500",경기 양평군,일반
4940,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"31,200",경기 양평군,일반
4941,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"39,500",경기 양평군,일반
4942,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"37,700",경기 양평군,일반
4943,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"36,600",경기 양평군,일반
4944,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"38,000",경기 양평군,일반
4945,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"35,500",경기 양평군,일반
4946,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"38,500",경기 여주시,일반
4947,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"39,500",경기 여주시,일반
4948,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"36,600",경기 용인시,일반
4949,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"34,400",경기 용인시,일반
4950,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"23,900",경기 이천시,일반
4951,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"43,300",경기 이천시,일반
4952,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"42,200",경기 이천시,일반
4953,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"37,800",경기 하남시,일반
4954,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"27,900",경남 밀양시,일반
4955,2017.11.14,동화청과,기타양채,바실,1kg,특(1등),"38,000",전북 남원시,일반
4956,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"29,000",경기 고양시,일반
4957,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"28,000",경기 고양시,일반
4958,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"36,000",경기 광주시,일반
4959,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"35,000",경기 광주시,일반
4960,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"31,800",경기 구리시,일반
4961,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"35,200",경기 구리시,일반
4962,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"33,900",경기 구리시,일반
4963,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"37,500",경기 성남시,일반
4964,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 안성시,일반
4965,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"28,500",경기 안성시,일반
4966,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"29,800",경기 양평군,일반
4967,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"29,000",경기 양평군,일반
4968,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"29,000",경기 양평군,일반
4969,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"29,000",경기 양평군,일반
4970,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"32,800",경기 양평군,일반
4971,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 양평군,일반
4972,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"35,500",경기 양평군,일반
4973,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"33,800",경기 양평군,일반
4974,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"35,800",경기 여주시,일반
4975,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"38,800",경기 여주시,일반
4976,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"29,900",경기 여주시,일반
4977,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"37,600",경기 용인시,일반
4978,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"36,900",경기 용인시,일반
4979,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 하남시,일반
4980,2017.11.15,동화청과,기타양채,바실,1kg,특(1등),"25,800",경남 밀양시,일반
4981,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"34,100",경기 고양시,일반
4982,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"33,300",경기 고양시,일반
4983,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"39,500",경기 광주시,일반
4984,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"38,600",경기 구리시,일반
4985,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 시흥시,일반
4986,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 시흥시,일반
4987,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"34,900",경기 안성시,일반
4988,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"34,500",경기 안성시,일반
4989,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"36,500",경기 양평군,일반
4990,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"36,500",경기 양평군,일반
4991,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"35,500",경기 양평군,일반
4992,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"39,800",경기 양평군,일반
4993,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"38,000",경기 여주시,일반
4994,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"37,800",경기 여주시,일반
4995,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"36,500",경기 여주시,일반
4996,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"35,600",경기 용인시,일반
4997,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"34,400",경기 용인시,일반
4998,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"38,800",경기 이천시,일반
4999,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"37,500",경기 이천시,일반
5000,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"25,900",경기 하남시,일반
5001,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"28,000",경남 밀양시,일반
5002,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"37,700",전북 남원시,일반
5003,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"28,800",충남 논산시,일반
5004,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"32,900",충남 논산시,일반
5005,2017.11.16,동화청과,기타양채,바실,1kg,특(1등),"25,900",충남 논산시,일반
5006,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"36,200",경기 고양시,일반
5007,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"35,500",경기 고양시,일반
5008,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"39,400",경기 광주시,일반
5009,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"33,500",경기 구리시,일반
5010,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"26,000",경기 시흥시,일반
5011,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"26,000",경기 시흥시,일반
5012,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"37,000",경기 안성시,일반
5013,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"37,000",경기 안성시,일반
5014,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 양평군,일반
5015,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"29,500",경기 양평군,일반
5016,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"28,500",경기 양평군,일반
5017,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"38,600",경기 양평군,일반
5018,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"28,500",경기 양평군,일반
5019,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"36,800",경기 여주시,일반
5020,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"25,000",경기 여주시,일반
5021,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 여주시,일반
5022,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"29,000",경기 여주시,일반
5023,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 용인시,일반
5024,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"38,900",경기 용인시,일반
5025,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"43,300",경기 이천시,일반
5026,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"43,300",경기 이천시,일반
5027,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"36,500",경기 하남시,일반
5028,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"22,600",경기 하남시,일반
5029,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"22,900",경남 밀양시,일반
5030,2017.11.17,동화청과,기타양채,바실,0.35kg,특(1등),"8,000",충남 논산시,일반
5031,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"26,500",충남 논산시,일반
5032,2017.11.17,동화청과,기타양채,바실,1kg,특(1등),"33,900",충남 논산시,일반
5033,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"33,300",경기 고양시,일반
5034,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"32,500",경기 고양시,일반
5035,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"42,500",경기 광주시,일반
5036,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"15,900",경기 시흥시,일반
5037,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"32,900",경기 안성시,일반
5038,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"32,900",경기 안성시,일반
5039,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"34,000",경기 양평군,일반
5040,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"32,000",경기 양평군,일반
5041,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 양평군,일반
5042,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"42,600",경기 양평군,일반
5043,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"38,900",경기 양평군,일반
5044,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"31,100",경기 여주시,일반
5045,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 여주시,일반
5046,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"37,500",경기 용인시,일반
5047,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"36,600",경기 용인시,일반
5048,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"47,600",경기 이천시,일반
5049,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"45,600",경기 이천시,일반
5050,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"37,900",경기 하남시,일반
5051,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"22,000",경기 하남시,일반
5052,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 하남시,일반
5053,2017.11.18,동화청과,기타양채,바실,0.3kg,특(1등),"11,500",경남 밀양시,일반
5054,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"15,200",경남 밀양시,일반
5055,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"26,900",대구 동구,일반
5056,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"26,900",대구 동구,일반
5057,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"35,900",충남 논산시,일반
5058,2017.11.18,동화청과,기타양채,바실,1kg,특(1등),"28,800",충남 논산시,일반
5059,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"45,500",경기 고양시,일반
5060,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"43,500",경기 고양시,일반
5061,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"41,500",경기 안성시,일반
5062,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"39,500",경기 안성시,일반
5063,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"65,000",경기 양평군,일반
5064,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"57,000",경기 양평군,일반
5065,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"55,900",경기 양평군,일반
5066,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"40,500",경기 양평군,일반
5067,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"38,900",경기 양평군,일반
5068,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"38,800",경기 여주시,일반
5069,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"35,900",경기 여주시,일반
5070,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"45,600",경기 이천시,일반
5071,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"45,600",경기 이천시,일반
5072,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"42,200",경기 이천시,일반
5073,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"41,900",경기 이천시,일반
5074,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"39,900",경기 이천시,일반
5075,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"50,000",경기 하남시,일반
5076,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"42,500",경남 밀양시,일반
5077,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"35,000",대구 동구,일반
5078,2017.11.20,동화청과,기타양채,바실,1kg,특(1등),"33,300",충남 논산시,일반
5079,2017.11.21,동화청과,기타양채,바실,1kg,특(1등),"55,900",경기 고양시,일반
5080,2017.11.21,동화청과,기타양채,바실,1kg,특(1등),"55,900",경기 고양시,일반
