,일자,법인,품목,품종,단위,등급,경락,출하지,친환경 구분
4022,2019.03.30,동화청과,기타양채,바실,1kg,특(1등),"50,000",대구 동구,일반
4023,2019.03.30,동화청과,기타양채,바실,1kg,특(1등),"12,000",충남 논산시,일반
4024,2019.03.30,동화청과,기타양채,바실,1kg,특(1등),"35,500",충남 논산시,일반
4025,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 광주시,일반
4026,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 광주시,일반
4027,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 안성시,일반
4028,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"53,300",경기 여주시,일반
4029,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"53,000",경기 여주시,일반
4030,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"52,200",경기 여주시,일반
4031,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"51,000",경기 여주시,일반
4032,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"49,900",경기 여주시,일반
4033,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"35,500",경기 여주시,일반
4034,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"35,500",경기 여주시,일반
4035,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"35,500",경기 여주시,일반
4036,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"33,800",경기 여주시,일반
4037,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"50,000",경기 여주시,일반
4038,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"48,800",경기 여주시,일반
4039,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 여주시,일반
4040,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"52,200",경기 이천시,일반
4041,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"51,100",경기 이천시,일반
4042,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"50,200",경기 이천시,일반
4043,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"50,000",경기 이천시,일반
4044,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 이천시,일반
4045,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 이천시,일반
4046,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 이천시,일반
4047,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"49,900",경기 이천시,일반
4048,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"54,400",경기 이천시,일반
4049,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"54,400",경기 이천시,일반
4050,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"54,400",경기 이천시,일반
4051,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 하남시,일반
4052,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"31,500",경기 하남시,일반
4053,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"25,000",경기 하남시,일반
4054,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"31,000",경남 밀양시,일반
4055,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"30,600",경남 밀양시,일반
4056,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"18,900",경남 밀양시,일반
4057,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"38,900",대구 동구,일반
4058,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"43,500",대구 동구,일반
4059,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"36,600",충남 논산시,일반
4060,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"20,000",충남 논산시,일반
4061,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"20,000",충남 논산시,일반
4062,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"37,200",충남 논산시,일반
4063,2019.04.01,동화청과,기타양채,바실,1kg,특(1등),"37,500",충남 논산시,일반
4064,2019.04.01,동화청과,기타양채,바실,0.5kg,특(1등),"35,900",충남 논산시,일반
4065,2019.04.01,동화청과,기타양채,바실,0.5kg,특(1등),"11,500",충남 논산시,일반
4066,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"35,500",경기 광주시,일반
4067,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"35,500",경기 광주시,일반
4068,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"33,300",경기 안성시,일반
4069,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"32,100",경기 안성시,일반
4070,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"30,100",경기 여주시,일반
4071,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 여주시,일반
4072,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 여주시,일반
4073,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 여주시,일반
4074,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 여주시,일반
4075,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 여주시,일반
4076,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 여주시,일반
4077,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"46,600",경기 여주시,일반
4078,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"45,900",경기 여주시,일반
4079,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 여주시,일반
4080,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"35,000",경기 여주시,일반
4081,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"33,900",경기 여주시,일반
4082,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"41,200",경기 이천시,일반
4083,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"41,200",경기 이천시,일반
4084,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"41,000",경기 이천시,일반
4085,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 이천시,일반
4086,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"28,500",경기 이천시,일반
4087,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"46,600",경기 이천시,일반
4088,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"45,600",경기 이천시,일반
4089,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 이천시,일반
4090,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"39,000",경기 이천시,일반
4091,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"39,000",경기 이천시,일반
4092,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"38,900",경기 이천시,일반
4093,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"38,900",경기 이천시,일반
4094,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"31,100",경기 하남시,일반
4095,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 하남시,일반
4096,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"27,900",경남 밀양시,일반
4097,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"26,600",경남 밀양시,일반
4098,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"25,500",경남 밀양시,일반
4099,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"34,500",대구 동구,일반
4100,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"28,900",충남 논산시,일반
4101,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"8,200",충남 논산시,일반
4102,2019.04.02,동화청과,기타양채,바실,1kg,특(1등),"15,500",충남 논산시,일반
4103,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 광주시,일반
4104,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 광주시,일반
4105,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"13,500",경기 남양주시,일반
4106,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"15,100",경기 안성시,일반
4107,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"15,000",경기 안성시,일반
4108,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"21,000",경기 여주시,일반
4109,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 여주시,일반
4110,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 여주시,일반
4111,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 여주시,일반
4112,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"19,900",경기 여주시,일반
4113,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"18,500",경기 여주시,일반
4114,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"33,900",경기 여주시,일반
4115,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"31,200",경기 여주시,일반
4116,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"19,500",경기 이천시,일반
4117,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"19,500",경기 이천시,일반
4118,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"16,900",경기 이천시,일반
4119,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"15,900",경기 이천시,일반
4120,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"18,000",경기 이천시,일반
4121,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"18,500",경기 이천시,일반
4122,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"18,000",경기 이천시,일반
4123,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"16,600",경기 이천시,일반
4124,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 하남시,일반
4125,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"16,000",경남 밀양시,일반
4126,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"16,000",경남 밀양시,일반
4127,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"12,900",경남 밀양시,일반
4128,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"36,000",경북 김천시,일반
4129,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"13,100",대구 동구,일반
4130,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"12,900",대구 동구,일반
4131,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"12,900",대구 동구,일반
4132,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"20,500",대구 동구,일반
4133,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"19,000",대구 동구,일반
4134,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"12,500",전남 강진군,일반
4135,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"12,500",전남 강진군,일반
4136,2019.04.03,동화청과,기타양채,바실,1kg,특(1등),"15,000",충남 논산시,일반
4137,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"19,800",경기 광주시,일반
4138,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"15,900",경기 안성시,일반
4139,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"16,900",경기 안성시,일반
4140,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"21,000",경기 여주시,일반
4141,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 여주시,일반
4142,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"19,900",경기 여주시,일반
4143,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"18,800",경기 여주시,일반
4144,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"40,100",경기 여주시,일반
4145,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"39,800",경기 여주시,일반
4146,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"25,500",경기 여주시,일반
4147,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 이천시,일반
4148,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 이천시,일반
4149,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"22,000",경기 이천시,일반
4150,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"21,500",경기 이천시,일반
4151,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"20,100",경기 이천시,일반
4152,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"20,100",경기 이천시,일반
4153,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 이천시,일반
4154,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 이천시,일반
4155,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"22,500",경기 하남시,일반
4156,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"17,900",경남 밀양시,일반
4157,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"12,900",경남 밀양시,일반
4158,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"12,500",대구 동구,일반
4159,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"11,500",대구 동구,일반
4160,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"11,500",대구 동구,일반
4161,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"10,000",대구 동구,일반
4162,2019.04.04,동화청과,기타양채,바실,1kg,특(1등),"38,900",충남 논산시,일반
4163,2019.04.05,한국청과,기타양채,바실,1kg,특(1등),"40,000",경기 구리시,일반
4164,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"29,000",경기 광주시,일반
4165,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"29,000",경기 광주시,일반
4166,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"33,000",경기 안성시,일반
4167,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"36,600",경기 안성시,일반
4168,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"9,500",경기 양평군,일반
4169,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"10,500",경기 양평군,일반
4170,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"31,000",경기 여주시,일반
4171,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"31,000",경기 여주시,일반
4172,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 여주시,일반
4173,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"28,800",경기 여주시,일반
4174,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"27,000",경기 여주시,일반
4175,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"25,000",경기 여주시,일반
4176,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"28,600",경기 여주시,일반
4177,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"27,500",경기 여주시,일반
4178,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"41,000",경기 여주시,일반
4179,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"38,800",경기 여주시,일반
4180,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"16,600",경기 이천시,일반
4181,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"16,600",경기 이천시,일반
4182,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"18,800",경기 이천시,일반
4183,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"18,800",경기 이천시,일반
4184,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"16,900",경기 이천시,일반
4185,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"16,600",경기 이천시,일반
4186,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"13,500",경기 하남시,일반
4187,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"12,200",경기 하남시,일반
4188,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"13,900",경남 밀양시,일반
4189,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"16,900",대구 동구,일반
4190,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"15,900",대구 동구,일반
4191,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"16,600",대구 동구,일반
4192,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"15,500",대구 동구,일반
4193,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"35,600",충남 논산시,일반
4194,2019.04.05,동화청과,기타양채,바실,1kg,특(1등),"13,900",충남 논산시,일반
4195,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"22,200",경기 광주시,일반
4196,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"18,500",경기 안성시,일반
4197,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"17,000",경기 안성시,일반
4198,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"31,500",경기 여주시,일반
4199,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"31,000",경기 여주시,일반
4200,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 여주시,일반
4201,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 여주시,일반
4202,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"28,500",경기 여주시,일반
4203,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"27,500",경기 여주시,일반
4204,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"26,500",경기 여주시,일반
4205,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"15,600",경기 여주시,일반
4206,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"15,600",경기 여주시,일반
4207,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"33,300",경기 여주시,일반
4208,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 여주시,일반
4209,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 여주시,일반
4210,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"26,600",경기 이천시,일반
4211,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"26,600",경기 이천시,일반
4212,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"27,000",경기 이천시,일반
4213,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"25,000",경기 이천시,일반
4214,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"22,000",경기 이천시,일반
4215,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"21,000",경기 이천시,일반
4216,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 이천시,일반
4217,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"14,900",경기 하남시,일반
4218,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"14,500",경기 하남시,일반
4219,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"13,900",경기 하남시,일반
4220,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"11,200",경남 밀양시,일반
4221,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"10,000",경남 밀양시,일반
4222,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"19,500",대구 동구,일반
4223,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"19,200",대구 동구,일반
4224,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"17,900",대구 동구,일반
4225,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"16,900",충남 논산시,일반
4226,2019.04.06,동화청과,기타양채,바실,1kg,특(1등),"28,900",충남 논산시,일반
4227,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"65,000",경기 광주시,일반
4228,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 안성시,일반
4229,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"41,200",경기 안성시,일반
4230,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"64,500",경기 여주시,일반
4231,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"63,000",경기 여주시,일반
4232,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"60,000",경기 여주시,일반
4233,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"55,500",경기 여주시,일반
4234,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"52,500",경기 여주시,일반
4235,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"48,900",경기 여주시,일반
4236,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"36,600",경기 여주시,일반
4237,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"55,000",경기 여주시,일반
4238,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"50,000",경기 여주시,일반
4239,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"69,000",경기 여주시,일반
4240,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"66,000",경기 여주시,일반
4241,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"43,500",경기 이천시,일반
4242,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"42,000",경기 이천시,일반
4243,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 이천시,일반
4244,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"36,600",경기 이천시,일반
4245,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 하남시,일반
4246,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"36,000",경남 밀양시,일반
4247,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"33,500",경남 밀양시,일반
4248,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"40,000",대구 동구,일반
4249,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"35,900",대구 동구,일반
4250,2019.04.08,동화청과,기타양채,바실,1kg,특(1등),"66,900",충남 논산시,일반
4251,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"50,000",경기 광주시,일반
4252,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"45,600",경기 안성시,일반
4253,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"45,600",경기 안성시,일반
4254,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"63,000",경기 여주시,일반
4255,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"63,000",경기 여주시,일반
4256,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"62,500",경기 여주시,일반
4257,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"61,100",경기 여주시,일반
4258,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"60,000",경기 여주시,일반
4259,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"58,000",경기 여주시,일반
4260,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"35,600",경기 여주시,일반
4261,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"35,600",경기 여주시,일반
4262,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"75,000",경기 여주시,일반
4263,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"72,500",경기 여주시,일반
4264,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"69,900",경기 여주시,일반
4265,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"69,900",경기 여주시,일반
4266,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"65,500",경기 여주시,일반
4267,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"37,500",경기 이천시,일반
4268,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"35,500",경기 이천시,일반
4269,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"39,900",경기 이천시,일반
4270,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"38,800",경기 이천시,일반
4271,2019.04.09,동화청과,기타양채,바실,0.5kg,특(1등),700,경기 하남시,일반
4272,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"46,600",경기 하남시,일반
4273,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"42,300",경기 하남시,일반
4274,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"38,900",경기 하남시,일반
4275,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"60,100",경남 밀양시,일반
4276,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"57,700",경남 밀양시,일반
4277,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"54,000",경남 밀양시,일반
4278,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"46,600",경남 밀양시,일반
4279,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"38,900",대구 동구,일반
4280,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"46,600",충남 논산시,일반
4281,2019.04.09,동화청과,기타양채,바실,1kg,특(1등),"52,500",충남 논산시,일반
4282,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"44,400",경기 광주시,일반
4283,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"43,300",경기 광주시,일반
4284,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"47,700",경기 안성시,일반
4285,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 안성시,일반
4286,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"38,000",경기 여주시,일반
4287,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"37,300",경기 여주시,일반
4288,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"37,000",경기 여주시,일반
4289,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"37,000",경기 여주시,일반
4290,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"36,800",경기 여주시,일반
4291,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"35,000",경기 여주시,일반
4292,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 여주시,일반
4293,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 여주시,일반
4294,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"51,000",경기 여주시,일반
4295,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"49,000",경기 여주시,일반
4296,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"48,900",경기 여주시,일반
4297,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"52,500",경기 여주시,일반
4298,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"51,500",경기 여주시,일반
4299,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"55,500",경기 용인시,일반
4300,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"55,500",경기 용인시,일반
4301,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"49,900",경기 이천시,일반
4302,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"48,900",경기 이천시,일반
4303,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"47,800",경기 이천시,일반
4304,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"45,500",경기 이천시,일반
4305,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"38,900",경기 하남시,일반
4306,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"30,000",경남 밀양시,일반
4307,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"21,100",경남 밀양시,일반
4308,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"40,100",대구 동구,일반
4309,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"38,900",대구 동구,일반
4310,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"38,900",대구 동구,일반
4311,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"53,300",대구 동구,일반
4312,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"36,600",충남 논산시,일반
4313,2019.04.10,동화청과,기타양채,바실,1kg,특(1등),"25,000",충남 논산시,일반
4314,2019.04.11,동화청과,기타양채,바실,1kg,특(1등),"33,300",경기 광주시,일반
4315,2019.04.11,동화청과,기타양채,바실,1kg,특(1등),"41,200",경기 안성시,일반
4316,2019.04.11,동화청과,기타양채,바실,1kg,특(1등),"41,200",경기 안성시,일반
4317,2019.04.11,동화청과,기타양채,바실,1kg,특(1등),"36,500",경기 여주시,일반
4318,2019.04.11,동화청과,기타양채,바실,1kg,특(1등),"36,500",경기 여주시,일반
